1001,116.3215,39.8942
1002,116.3245,39.8962
1003,116.3275,39.8982
1004,116.3305,39.9002
1005,116.3335,39.9022
1006,116.3365,39.9042
1007,116.3395,39.9062
1008,116.3425,39.9082
1009,116.3455,39.9102
1010,116.3485,39.9122
1011,116.3515,39.9142
1012,116.3545,39.9162
1013,116.3575,39.9182
1014,116.3605,39.9202
1015,116.3635,39.9222
1016,116.3665,39.9242
1017,116.3695,39.9262
1018,116.3725,39.9282
1019,116.3755,39.9302
1020,116.3785,39.9322
1021,116.3815,39.9342
1022,116.3845,39.9362
1023,116.3875,39.9382
1024,116.3905,39.9402
1025,116.3935,39.9422
1026,116.3965,39.9442
1027,116.3995,39.9462
1028,116.4025,39.9482
1029,116.4055,39.9502
1030,116.4085,39.9522
1031,116.4115,39.9542
1032,116.4145,39.9562
1033,116.4175,39.9582
1034,116.4205,39.9602
1035,116.4235,39.9622
1036,116.4265,39.9642
1037,116.4295,39.9662
1038,116.4325,39.9682
1039,116.4355,39.9702
1040,116.4385,39.9722
1041,116.4415,39.9742
1042,116.4445,39.9762
1043,116.4475,39.9782
1044,116.4505,39.9802
1045,116.4535,39.9822
1046,116.4565,39.9842
1047,116.4595,39.9862
1048,116.4625,39.9882
1049,116.4655,39.9902
1050,116.4685,39.9922
1051,116.4715,39.9942
1052,116.4745,39.9962
1053,116.4775,39.9982
1054,116.4805,40.0002
1055,116.4835,40.0022
1056,116.4865,40.0042
1057,116.4895,40.0062
1058,116.4925,40.0082
1059,116.4955,40.0102
1060,116.4985,40.0122
1061,116.3215,39.8942
1062,116.3245,39.8962
1063,116.3275,39.8982
1064,116.3305,39.9002
1065,116.3335,39.9022
1066,116.3365,39.9042
1067,116.3395,39.9062
1068,116.3425,39.9082
1069,116.3455,39.9102
1070,116.3485,39.9122
1071,116.3515,39.9142
1072,116.3545,39.9162
1073,116.3575,39.9182
1074,116.3605,39.9202
1075,116.3635,39.9222
1076,116.3665,39.9242
1077,116.3695,39.9262
1078,116.3725,39.9282
1079,116.3755,39.9302
1080,116.3785,39.9322
1081,116.3815,39.9342
1082,116.3845,39.9362
1083,116.3875,39.9382
1084,116.3905,39.9402
1085,116.3935,39.9422
1086,116.3965,39.9442
1087,116.3995,39.9462
1088,116.4025,39.9482
1089,116.4055,39.9502
1090,116.4085,39.9522
1091,116.4115,39.9542
1092,116.4145,39.9562
1093,116.4175,39.9582
1094,116.4205,39.9602
1095,116.4235,39.9622
1096,116.4265,39.9642
1097,116.4295,39.9662
1098,116.4325,39.9682
1099,116.4355,39.9702
1100,116.4385,39.9722
